2024-10-21 09:09:15 [INFO]: Server is running on port 5000
2024-10-21 09:09:15 [INFO]: MongoDB conectado com sucesso!
2024-10-21 09:14:17 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/vacancy/list-candidates
2024-10-21 09:14:20 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/vacancy/list-candidates
2024-10-21 09:14:46 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/vacancy//list-candidates
2024-10-21 09:14:48 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/vacancy/list-candidates
2024-10-21 09:14:50 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/vacancy//list-candidates
2024-10-21 09:14:51 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/vacancy/list-candidates
2024-10-21 09:15:27 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:15:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:15:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:15:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:15:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:15:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:15:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:15:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:15:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:15:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:15:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:15:54 [INFO]: Server is running on port 5000
2024-10-21 09:15:55 [INFO]: MongoDB conectado com sucesso!
2024-10-21 09:15:56 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:15:56 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:15:56 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:15:56 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:15:56 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:15:56 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:15:56 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:15:56 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:15:56 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:15:57 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:16:49 [INFO]: Server is running on port 5000
2024-10-21 09:16:49 [INFO]: MongoDB conectado com sucesso!
2024-10-21 09:16:58 [INFO]: Server is running on port 5000
2024-10-21 09:16:58 [INFO]: MongoDB conectado com sucesso!
2024-10-21 09:16:59 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:16:59 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:16:59 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:16:59 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:16:59 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:16:59 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:16:59 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:16:59 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:17:00 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:17:00 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:17:14 [INFO]: Server is running on port 5000
2024-10-21 09:17:14 [INFO]: MongoDB conectado com sucesso!
2024-10-21 09:17:16 [INFO]: Server is running on port 5000
2024-10-21 09:17:16 [INFO]: MongoDB conectado com sucesso!
2024-10-21 09:17:18 [INFO]: Server is running on port 5000
2024-10-21 09:17:19 [INFO]: MongoDB conectado com sucesso!
2024-10-21 09:17:31 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:17:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:18:50 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:18:51 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:18:59 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:19:05 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:20:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:20:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:20:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:20:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:20:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:20:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:20:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:20:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:20:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:20:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:20:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:20:54 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:21:05 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:21:08 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:22:09 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:22:19 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:22:32 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:23:40 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:23:43 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:24:11 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:24:15 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:15 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:15 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:24:15 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:15 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:15 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:24:15 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:24:15 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:24:15 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:24:15 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:24:20 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:20 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:24:20 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:20 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:20 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:24:20 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - POST /api/auth/login
2024-10-21 09:24:26 [INFO]: Usuário autenticado com sucesso: candidatoteste@gmail.com
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidate/
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/recommend-jobvacancies
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/job-vacancy/list-interested
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/applications-today
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/job-vacancy/list-interested
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidate/
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:26 [INFO]: Nenhuma vaga recomendada para o candidato com ID 671535fd004cfb6caa3d517b.
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/applications-today
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/recommend-jobvacancies
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidate/
2024-10-21 09:24:26 [INFO]: Nenhuma vaga recomendada para o candidato com ID 671535fd004cfb6caa3d517b.
2024-10-21 09:24:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidate/
2024-10-21 09:24:33 [INFO]: IP: ::ffff:192.168.100.130 - PUT /api/user/candidate/update-candidate/
2024-10-21 09:24:35 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:35 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:24:35 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:35 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:35 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:35 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:24:35 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:24:35 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:24:35 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:24:35 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:24:37 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:37 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:24:37 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:37 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:37 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:37 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:24:38 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:25:01 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:25:06 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:25:07 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:25:07 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:25:07 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:25:07 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:25:07 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/list-company/
2024-10-21 09:25:07 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidates
2024-10-21 09:25:08 [INFO]: IP: ::ffff:192.168.100.130 - PUT /api/user/candidate/update-candidate/
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/me
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-favorites
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/candidate/list-candidate/
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/recommend-jobvacancies
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/vacancies-applied
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/job-vacancy/list-interested
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/user/company/vacancy/applications-today
2024-10-21 09:25:26 [INFO]: IP: ::ffff:192.168.100.130 - GET /api/job-vacancy/list-interested
